SITE,PROV,BLOCK,TREE,S_MAT,S_MCMT,S_MAP,S_MSP,S_Latitude,S_Longitude,S_Elevation,P_MAT,P_MCMT,P_MAP,P_MSP,P_Elevation,P_Latitude,P_Longitude,Height,live
MID,80,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,403.3124042,1
MID,80,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,543.3754904,1
MID,80,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,482.5709987,1
MID,80,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,472.0838196,1
MID,80,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,532.3755812,1
MID,80,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,521.6778269,1
MID,80,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,490.8989332,1
MID,80,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,502.4703666,1
MID,80,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,492.3006545,1
MID,80,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,536.0442813,1
MID,80,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,543.843805,1
MID,80,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,488.4548552,1
MID,80,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,6.6,-2,535,117,1615,42.27424923,-120.776872,403.3124042,1
MID,83,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,464.7935639,1
MID,83,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,404.3027785,1
MID,83,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,489.5488541,1
MID,83,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,411.7733255,1
MID,83,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,488.4912224,1
MID,83,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,456.4714325,1
MID,83,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,450.300576,1
MID,83,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,439.9375829,1
MID,83,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,83,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,399.3634474,1
MID,83,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,9.2,4.4,3279,647,8,49.49358667,-126.5717584,347.6471739,1
MID,84,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,702.5487533,1
MID,84,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,609.7667092,1
MID,84,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,550.6238715,1
MID,84,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,695.8059824,1
MID,84,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,649.9085489,1
MID,84,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,694.0937152,1
MID,84,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,692.2728703,1
MID,84,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,712.3233162,1
MID,84,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,704.7885272,1
MID,84,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,703.3989438,1
MID,84,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,550.6238715,1
MID,84,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,681.9129613,1
MID,84,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,713.0620465,1
MID,84,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,701.3939368,1
MID,84,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,615.9080786,1
MID,84,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,648.3085343,1
MID,84,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,721.047499,1
MID,84,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,-1.2,-16.9,449,188,789,59.68274931,-133.7172948,752.4393289,1
MID,86,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,653.8986057,1
MID,86,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,683.5247687,1
MID,86,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,677.3590315,1
MID,86,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,631.2209557,1
MID,86,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,651.3345709,1
MID,86,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,647.3842801,1
MID,86,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,622.4513527,1
MID,86,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,708.4637048,1
MID,86,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,629.3100108,1
MID,86,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,632.1917048,1
MID,86,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,684.5822832,1
MID,86,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,655.9301387,1
MID,86,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,627.9015616,1
MID,86,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,639.335445,1
MID,86,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,698.331458,1
MID,86,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,664.4538361,1
MID,86,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,677.9490531,1
MID,86,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,0.4,-9.7,558,248,1814,51.11220252,-121.5404823,703.8216289,1
MID,87,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,940.9653663,1
MID,87,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,876.0653771,1
MID,87,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,912.2143151,1
MID,87,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,738.9200098,1
MID,87,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,909.8927719,1
MID,87,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,944.2865144,1
MID,87,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,941.4137484,1
MID,87,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,884.7358448,1
MID,87,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,738.9200098,1
MID,87,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,888.8240148,1
MID,87,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,824.0913215,1
MID,87,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,935.4320508,1
MID,87,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,926.9714541,1
MID,87,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,883.8989332,1
MID,87,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,920.6151258,1
MID,87,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,878.8399415,1
MID,87,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,883.8989332,1
MID,87,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.3,-8.5,684,324,701,53.43288914,-120.3237304,926.9714541,1
MID,94,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,925.7040585,1
MID,94,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,962.686329,1
MID,94,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,949.56252,1
MID,94,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,892.3348277,1
MID,94,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,920.7833045,1
MID,94,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,908.4377179,1
MID,94,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,973.0255656,1
MID,94,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,949.56252,1
MID,94,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,941.1868537,1
MID,94,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,945.3215067,1
MID,94,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,766.1296816,1
MID,94,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,959.3856033,1
MID,94,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,929.945966,1
MID,94,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,766.1296816,1
MID,94,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,946.3463821,1
MID,94,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,907.1943206,1
MID,94,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,927.532931,1
MID,94,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,4.1,-7.6,487,224,1059,50.89021069,-120.3988974,929.5214739,1
MID,100,4,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,779.2979004,1
MID,100,3,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,671.3650122,1
MID,100,3,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,780.467069,1
MID,100,4,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,786.2830999,1
MID,100,3,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,813.9397548,1
MID,100,4,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,704.1633132,1
MID,100,4,6,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,808.8364193,1
MID,100,4,1,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,781.2143151,1
MID,100,4,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,626.1853415,1
MID,100,3,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,626.1853415,1
MID,100,3,7,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,812.8490667,1
MID,100,3,5,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,784.6768259,1
MID,100,4,2,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,796.2338456,1
MID,100,4,9,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,754.5852246,1
MID,100,3,4,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,811.0830092,1
MID,100,3,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,773.932177,1
MID,100,3,8,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,819.6741601,1
MID,100,4,3,1.9,-12.9,565,247,54.199481,-125.002,670,2.4,-9.9,372,182,1059,51.85160725,-123.8073679,748.8743872,1
NORTH,1,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,453.5942271,1
NORTH,1,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,317.4149984,1
NORTH,1,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,409.7663966,1
NORTH,1,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,421.6153716,1
NORTH,1,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,395.9864746,1
NORTH,1,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,367.9205223,1
NORTH,1,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,451.4745378,1
NORTH,1,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,424.6641406,1
NORTH,1,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,432.8918937,1
NORTH,1,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,421.6153716,1
NORTH,1,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,403.3739167,1
NORTH,1,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,418.3119076,1
NORTH,1,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,403.3739167,1
NORTH,1,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,403.3739167,1
NORTH,1,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,363.6206412,1
NORTH,1,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,384.4938681,1
NORTH,1,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,421.6153716,1
NORTH,1,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,-1.2,-18.3,636,431,762,58.66231978,-124.0569529,370.1282135,1
NORTH,2,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,2,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,4.6,-6.2,944,276,1219,48.83398209,-116.6400337,0,0
NORTH,3,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,3,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,3.2,-9.3,436,176,914,51.7682308,-124.647148,0,0
NORTH,4,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,5,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,9,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,134.5663285,1
NORTH,4,5,3,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,153.4286151,1
NORTH,4,5,1,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,9,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,2,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,174.7332473,1
NORTH,4,6,8,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,6,7,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,2,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,137.2257946,1
NORTH,4,6,4,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,7,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,113.6979503,1
NORTH,4,5,5,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,182.9646657,1
NORTH,4,5,8,-1.6,-19.4,471,232,59.685,-129.129,730,2,-9.4,610,222,937,54.22244159,-127.3522519,168.375885,1
NORTH,5,6,1,-1.6,-19.4,471,232,59.685,-129.129,730,1.4,-11.6,695,324,954,54.9074911,-120.3702764,280.5378406,1
NORTH,5,6,3,-1.6,-19.4,471,232,59.685,-129.129,730,1.4,-11.6,695,324,954,54.9074911,-120.3702764,392.12463,1
NORTH,5,5,4,-1.6,-19.4,471,232,59.685,-129.129,730,1.4,-11.6,695,324,954,54.9074911,-120.3702764,349.8137526,1
NORTH,5,6,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.4,-11.6,695,324,954,54.9074911,-120.3702764,280.5378406,1
NORTH,5,5,6,-1.6,-19.4,471,232,59.685,-129.129,730,1.4,-11.6,695,324,954,54.9074911,-120.3702764,320.1628998,1
